,category,rating,label,text_
11936,Electronics_5,5,CG,i 've bluesmart coupl year i 'm still happi product the two problem the first one plastic part the second one plastic part it 's littl thin bottom i n't feel 's go get damag i get free ship label first one second one great the first one defect second one good product the second one littl flimsi i 'm glad i got free i wish first one sturdi plastic part i could tri the neg i say ship label cover front box i 've i problem ship label i updat review i receiv updat i receiv product today it work coupl week problem i plastic part came bad smell the packag good packag good the packag good 's good product i nice white case 's perfect the color good color great it well made work well the downsid n't fit new usb 3.0 port bottom case it fit new usb 3.0 port bottom case 's littl
11937,Electronics_5,5,OR,buyer bewar use usb-c usb-c cabl might get speed cap 40mb/ -- -- -- -- -- -- -- -- apr updat -- -- -- -- -- -- -- -- i chang review score reflect addit test i 've done clarifi speed cap myth macbook after i consult appl forum i get answer i might need usb 3.0 usb-c usb-c cabl so i search onli cabl mention usb 3.1 10gb/ support belkin nbsp data-hook= '' product-link-link '' class= '' a-link-norm '' href= '' /belkin-3-foot-3-1-usb-type-c-usb-c-to-usb-type-c-cable-usb-c-certified/dp/b00wjspcsg/ref=cm_cr_arp_d_rvw_txt ie=utf8 '' belkin 3-foot 3.1 usb type c usb-c usb type c cabl usb-c certifi /a nbsp and i test macbook correctli recogn usb 3.0 speed push speed 's limit photo 7-8 so conclus if want achiev best perform usb-c cabl make sure usb-c cabl support least 5gb/ transfer speed and cabl like appl 's usb-c googl 's usb-c anker usb-c support 480mb/ usb 2.0 standard data transfer -- -- -- -- -- -- -- -- old review -- -- -- -- -- -- -- -- i purchas use macbook retina usb-c support but real problem drive use usb-c usb-c cabl if use appl usb-c usb-c cabl get usb 2.0 speed cap 40mb/ like photo 1-3 show if use accompani usb-a usb-c cabl usb 3.0 speed 400mb/ 425mb/ but inconveni part macbook use usb-c usb-a adapt like photo 4-6 show so conclus purchas usb-c conveni univers support disappoint speed serious cap usb 2.0 standard for best perform use usb-a usb-c cabl put back categori use microusb cabl 'll need adapt make work full speed
11938,Electronics_5,3,CG,the mount solid hold '' tv i keep mount desk i bought friend happi purchas the thing i wish littl bit better batteri life the batteri life hour charg phone right day trip it charg phone long phone plug want charg phone trip charg first day trip the batteri life good best it charg phone hour last long i would recommend anyon look recharg phone i complaint work well case well made would buy thi great littl speaker price the sound good the complaint i audio cabl seem break push annoy the sound qualiti great i would prefer littl bass overal great littl speaker i would recommend veri nice i wish bit volum control i 've month n't problem the usb port bit flimsi 's huge problem sinc usb
11939,Electronics_5,4,OR,thi second pair brainwavz angl memori foam earpad the first set i purchas pair audio technica m50 's i enjoy alway found earpad bit uncomfort the brainwavz fit perfectli instal le minut the second pair set hifiman he-400 headphon it 's i 'm deduct star while nomin true fit hifiman seri heaphon brainwavz exact fit first earpad oval shape hifiman use round circular earpad second hifiman headphon earpad use inner lock ring earpad thi requir remov lock ring insert brainwavz earpad the ring circular requir great deal stretch brainwavz earpad i pre-stretch attempt insert lock ring struggl fit circular plastic ring oval earpad i crack one ring first attempt thank god duck tape i repair final got have learn first i abl get second ring bit easier a see photo look pretti good instal they improv comfort stock hifiman earpad shallow caus ear rest upon inner grill cover the brainwavz like cushi pillow ear importantli add distanc ear rest directli grill from sound perspect he-400 's bit airier velour pad truth i experienc major sound chang use new pad the brainwavz worthi upgrad hifiman headphon owner just awar fit ring mount earpad
11940,Electronics_5,4,CG,i use portabl cd player qualiti good the reason i gave star plastic part small fit comfort insid case the case made plastic cover thick key fit i n't use keyboard yet i 'll tri mous i need one it work i love way cabl cut wire connect drive i bought friend like i bought second one happi i ca n't say enough i happi i would recommend anyon i like fact come recharg batteri i year old love i excit tri i use day seem work fine i plea price charger seem durabl i would definit recommend anyon thi card i work samsung galaxi tab s. i littl old comput lot problem i return i bought card work reason i n't buy the reason star card i receiv defect i say i problem card
11941,Electronics_5,5,OR,i 'm owner record facil i 've creat music commerci public year most peopl never see cabl use let give idea for instanc i dozen channel snake inch end interconnect consol rack mount effect processor out channel sound card the cabl use within snake small use conveni they mold plastic end strain relief bundl flexibl tube inch free cabl end there 's anoth version 's channel snake room live drum allow low z microphon plug 's tini thin cabl within snake that one foot long when peopl impress larg diamet cabl i know n't educ 's need 've educ advertis thi great cabl 's need i test 's shield listen crank headphon run sourc emf heard noth it 's soft flexibl make tangl resist strain relief the fact 's thin conveni reduc perform one bit so pictur may show appear anoth cheap cabl one coupl grade better it feel differ 's smaller easier work i 'll bet 's interfer reject ratio higher realli want foot tip-ring-sleev stereo line level cabl use cabl close perfect i recommend i 'm use record facil need without issu thank send nice cabl test review
11942,Electronics_5,1,CG,i purchas speaker set ipod ipod touch mac mini etc one speaker set ipod touch desktop comput thi speaker set made high qualiti materi good shape the construct good build qualiti great i also purchas speaker replac one i receiv local electron store thi speaker set great addit desktop computer.thi great product price it work well i use ipod work ipod i use coupl ipod 's i find frustrat push ipod 's even it good littl cabl i use ipod i would definit recommend product.work advertised.thi second pair samsung galaxi note ii case thi one best look the problem i color the color dark the two i coupl galaxi s4 galaxi s6 i sure problem color i updat i get chanc i bought case best look i glad i i great fan samsung product second pair.work great good i expect i use mous mous
11943,Electronics_5,4,OR,purchas four camera 's info come suck thi fifth one i receiv pictur blurri right box never camera blurri right box i final hook video camera put lap play focu zoom knob noth i would bring focu so i return one i forgot knob adjust direct tell i n't matter i play half hour noth work back goe i got four good one i reorder the four i use work year half they clear good night vision the problem could camera night vision strong might bright close set .. updat got anoth one ship realli fast perfectli focus widest posit mount adjust littl bit happi camper what make camera like good put anywher make work it difficult find fix len 2.8 mm camera so a note i 've one mount eav expo sun rain problem it year half the main weak camera ir coverag i throw intens spotlight leav edg dark i would say coverag 2/3 area i use camera replac inexpens fix len camera fog rain but camera cover entir area even light
11944,Electronics_5,5,CG,a littl price intend if larger budget want save lot money get best possibl perform great choic i would recommend look full size htpc.work great i instal car work great i also use connect ipod ipod stereo it 's easi use work great i 'm sure i 'll abl use stereo ipod i 'm use ipod car it 's littl difficult pair ipod i ca n't think reason pair ipod i panason t3i i use ipod car i 'm realli happi fit it 's comfort sound clear the complaint i cord littl loo i 've month 's still hold well.thi one charg cord it 's nice featur 's best one i bought anoth one one one it come charger bit smaller one came one i 'd recommend one one come one i lot adapt lot
11945,Electronics_5,4,OR,denon ear-bud headphon simpl comfort wear offer high sound qualiti the denon underst stylish they polish end cap dark chrome accent the materi fit finish high includ headphon three silicon ear tip small medium larg also includ short extens cabl although i unsur anyon would need i never need use denon iphon 5 the denon small built-in microphon singl button attach coupl inch right ear-bud the button allow control music playback take calls/us voic command it intuit simpl use sound qualiti denon high i listen type music jazz countri pop sound nice bass strong without overpow high also nice render overal i found produc balanc attract sound sinc denon close open ear canal well i also abl hear subtl instrument vocal i would miss otherwis the one downsid excel nois isol i could also hear breath time the denon comfort i found medium size ear tip fit averag size ear best the headphon fit snuggli never uncomfort even walk briskli mile shift littl bit im sure made run modest activ level work fine they also light weight the cord long enough tug headphon move long get way all cant ask much ear-bud
11946,Electronics_5,4,CG,i two the first one full size usb 2.0 hub it 's small enough fit pocket n't mind go coupl step get 's compact if larg laptop 's also compact i 'm sure would fit pocket i ca n't imagin go i like usb port front littl wider back i 've never issu hub the hub dual-cor processor 's big it 's fairli small purpos i n't know would fit pocket 's good size i '' laptop '' screen hub small enough fit pocket i n't use yet i 'm go tri the mini usb 2.0 hub it 's small enough fit pocket n't mind go coupl step get 's compact i '' laptop '' screen hub small enough fit pocket n't mind go coupl step get 's compact the thing i would like see abil use usb 3.0 port front hub it would nice
11947,Electronics_5,5,OR,okay logitech well known make good webcam thi cam arriv ontim there howev problem mic n't realli work well someth i return got anoth one seem work pretti well now video qualiti pretti good even though might best compar newest one that long blue expens webcam came year ago pretti good want cam cheaper especi rebat still offer one unfortun mic seem best could consid previou webcam old fuzzi look mic work lot better i want one realli good mic well good video qualiti the video qualiti great featur come kinda lack im talk littl anim you n't get lot first instal hunt good one websit order get cool look one the featur low light good bad depend use also `` right sound '' seem make thing wors i think it hard say sinc i n't use webcam often howev i think one better webcam pick day just make sure check tri bit right away get inca get faulti one like i oh logitech forum question usual answer right away within day two i bought quit logitech product even though sometim i come across one two i need return long run good product
11948,Electronics_5,4,CG,updat 04/11/2017 i 'm updat review the qualiti item good screen bright mic clear the sound great i would definit recommend product anyon i would recommend anyon iphon great price i portabl player i use extern control control volum i set volum level loud person hear i second player i use music i also control volum either knob turn knob the problem i sound weak sound loud it bit noisi hear 's good speaker i pair bluetooth headphon i use car good the sound qualiti excel i use car sound good i use 's great i would recommend product anyon i bought keyboard daughter love it 's littl smaller typic keyboard 's littl lighter expect it work realli well need well-mad the thing i wish tab adjust volum n't she keyboard ipad i ca n't imagin 's go need tablet
11949,Electronics_5,5,OR,i 've bought cabl the 1st one replac 50ft hdmi cabl sold compani i bought projector someon tri swap devic broke head expens cabl i bought one replac work everi bit good expens cabl when set 2nd theater room i went cabl i notic blu-ray player work better other projectors/tv far sending/receiv signal longer distanc the cabl n't seem make much differ so i 'd go cheaper cabl still feel safe work pro the price great the cabl well made thick perform everi bit good expens cabl con i one cabl break i use mobil set the cabl got short repeat set up take down long n't plan move cabl around lot place n't problem the cabl broken inexperienc person coil cabl use fold neck cabl next head degre angl tightli wound cabl still work i `` jiggl '' littl get connect work correctli ... not cabl fault thought i 'd mention case plan use mobil set side note sometim tv projector turn dvd player whatev send signal i 've gotten signal messag if i turn projector first turn dvd player back signal pick not sure anyth cabl n't small problem expens cabl
11950,Electronics_5,5,CG,i 'm fan klipsch i bought klipsch defin mother i 've defin year problem the defin perfect replac logitech harmoni i would definit buy again.work great i want cabl fall charger i n't want cabl bent charger it 's easi insert close charger you use cabl micro usb cabl plug wall outlet i like small detach charger leav charger emerg i would recommend product concern cable.i littl cabl bag use kindl fire it waterproof work well it durabl i use canon 5d hold kindl fire i wish wireless adapt make portabl i disappoint fact size bag two inch i also samsung galaxi tab i littl problem tablet abl move bag the zipper bit small it fit tab the zipper secur fall side tablet i would recommend item anyon look comfort bag kindl fire.great price work great
11951,Electronics_5,4,OR,i bought base review composit price i need protect case portabl hd research decid tri model i comfort soft case felt form hard case necessari protect the case measur extern approxim '' x 4-1/4 '' x 1-3/4 '' the interior storag caviti measur approxim '' x 3-1/2 '' x 1-1/2 '' the outer cover tight weav synthet fabric laid stiff plastic shell all observ stitch single-stitch from i feel plastic give reason stiff the interior soft fabric cover foam pad cover one flat side edg it appear approxim 1/4 '' le thick there '' wide elast band hd retent the side interior foam pad mesh pocket approxim '' deep 3-1/2 '' wide the exterior case fabric pocket measur approxim '' x 6-1/2 '' there strap velcro the materi appear form thin neopren i notic review mention zipper faulti in particular case appear problem zip case open shut present discern difficulti long-term durabl remain seen .. the zipper pull oblong hard rubber tab attach thi case fit portabl hd room spare the elast band hold devic secur although long retain adequ elast remain seen i use exterior storag pocket hd cabl i comfort cabl usb connect rub hd side case interior i feel case adequ casual use i would like see case foam pad around
11952,Electronics_5,3,CG,good board while i bought son 's third gener macbook air i disappoint i replac solid state drive work i replac old one one i also frustrat i replac motherboard new one i want wast money product could use thi board nice improv previou one it 's easi program run smoothli i product kid comput thi one featur better valu i problem i instal number program macbook i like fact fan i complaint board i n't recommend board anyon it i bought new board good i would recommend board anyon i like item it work advertis it easi set i use macbook pro i abl control wifi set old comput great laptop i would recommend product anyon i bought protect ipad ipad mini canon eo 7d it great qualiti superb it work perfectli the cover easi protect i complaint great price work advertis
11953,Electronics_5,4,OR,i 've xti month bought amazon 's realli improv photographi other even comment i 've `` shift new gear '' featur nice improv dslr-wannab i panason fz30 's imag qualiti 's realli big step get best-qual lens kit len 'll happi pro imag qualiti ergonom common set easi chang good display batteri life shot flash batteri still said the user manual decent though stellar long exposur nois reduct featur good good set custom option though manual n't explain enough con canon 's organizer/editor softwar digit photo profession alway crash window pc technic support help hand grip small height volum larg hand make sure handl one first i train squish three finger space provid pinki n't hang bottom thi real step backward origin digit rebel some set i use lot hidden far menu sensor dust cleaner wo n't get everyth i manual blow dust sensor blower not breath week i got though sensor dust sinc conclus i 'm glad i bought camera look forward mani year use btw amazon farm order anoth vendor wo n't get free ship 'll contact vendor separ get order track number if care you see photo camera flickr ... i order bodi w/o kit len instead got canon 17-40mm l zoom canon 70-300mm is zoom at point i 'll add canon 50mm 1.8 len
11954,Electronics_5,5,CG,i bought eight foot cabl connect garmin mac mini i pretti impress the garmin light light enough reliabl sourc power it batteri charg indic i plug usb cabl indic light garmin light i abl pull garmin mac mini i plea result i complaint garmin work great overal 's great product it fit mac mini well i plea i would recommend anyon look use garmin i updat review i find garmin better altern mac mini.work great.i realli like case it 's nice fit i like small zipper pocket back it 's nice addit collection.i use galaxi s2 the remot work great it 's easi set sound good i 'm use galaxi s2 i bought s2 nephew work great he said use iphon ipad ipod touch i love sound love i 'm use galaxi s2 i 'm happi it.i 've use month use year
11955,Electronics_5,5,OR,the garmin `` bluechart '' vector chart mean use mathemat algorithm store line featur nautic chart i steer away past tend give lot detail vs. `` raster graphic '' chart essenti photograph imag paper chart with `` bluechart '' gotten level detail includ multipl color look almost good paper chart the advantag vector chart take much le room hard drive run much faster pc thi import zoom see depth proxim wreck move boat i use mine etrex legend abl load detail depth obstruct nautic aid etc onto handheld for full look chart i connect gp unit laptop the packag also includ tidal chart much detail accur littl tide chart booklet i use use overal make navig breez ... boat automat repres chart mani simpl tool calcul distance/tim given destin it also incorpor addit inform marina servic locat the garmin applic chart run `` mapsourc '' allow easili switch map type i `` america bluechart '' `` metroguid '' streetmap `` tide marin servic '' without reconnnect gp unit the hassl `` unlock '' process bit time consum involv provid garmin websit bunch code includ serial number gp unit unlock set chart cd-rom i 'm sure i think work specif unit worri bit i think buy second unit backup
11956,Electronics_5,5,CG,div id= '' video-block-r1twzk14hqadkc '' class= '' a-sect a-spacing-smal a-spacing-top-mini video-block '' /div input type= '' hidden '' name= '' '' value= '' http //images-na ssl-images-amazon com/images/i/b1oeps7w6i mp4 '' class= '' video-url '' input type= '' hidden '' name= '' '' value= '' http //images-na ssl-images-amazon com/images/i/f3 png '' class= '' video-slate-img-url '' nbsp input type= '' hidden '' name= '' '' value= '' http //images-na ssl-images-amazon com/images/i/81jx2w6f9w png '' class= '' video-slate-img-url '' nbsp input type= '' hidden '' name= '' '' value= '' http //images-na ssl-images-amazon com/images/i/81jx2w6f9w png '' class= '' video-slate-img-url '' nbsp input type= '' hidden '' name= '' '' value= '' http //images-na ssl-images-amazon com/images/i/81jx2w6f9w png '' class= '' video-slate-img-url '' nbsp input type= '' hidden '' name= '' '' value= '' http //images-na ssl-images-amazon
11957,Electronics_5,1,OR,befor purchas i littl leari bright room concern voic earlier buy amazon associ compani amazon purchas month ago fear unfound electron express fine ship monday friday order via fedex ground the box strap vertic pallet driver help remov pallet use hydraul platform get ground hous net result ship deliveri problem the set work perfectli upon arriv a pictur oper i hdmi connect directv hd satellit connect the black level astonish advertis pictur clean crisp i observ earlier sear sharp soni side-by-sid samsung good soni much better sharp we florida sun known particularli bright room huge western sky face window there littl sun glare reflect late afternoon part screen still easili viewabl minut annoy glare reflect tune one 's eye in sort 's problem issu highli recommend price overal qualiti addendum decemb well month warranti expir product i author samsung repair shop look lcd driver fail great i thought simpl circuit board chang wrong that circuit board `` marri '' display entir display need replac plu labor short result samsung junk reliabl soni replac purchas star rate reflect unconscion cost repair somewhat simpl problem
11958,Electronics_5,4,CG,div id= '' video-block-rwok1y3wfp2o7 '' class= '' a-sect a-spacing-smal a-spacing-top-mini video-block '' /div input type= '' hidden '' name= '' '' value= '' http //images-na.ssl-images-amazon.com/images/i/b1oeps7w6i.mp4 '' class= '' video-url '' input type= '' hidden '' name= '' '' value= '' http //images-na.ssl-images-amazon.com/images/i/f3s.png '' class= '' video-slate-img-url '' nbsp input type= '' hidden '' name= '' '' value= '' http //images-na.ssl-images-amazon.com/images/i/81jx2w6f9w.png '' class= '' video-slate-img-url '' nbsp input type= '' hidden '' name= '' '' value= '' http //images-na.ssl-images-amazon.com/images/i/81jx2w6f9w.png '' class= '' video-slate-img-slate-img-url '' nbsp input type= '' hidden '' name= '' '' value= '' http //images-na.ssl-images-amazon.com/images/i/b6d0p4q3us.png '' class= '' video-slate-img-slate-img-slate-img-url '' nbsp input type= '' hidden '' name= '' '' value= '' http //images-
11959,Electronics_5,3,OR,potenti good earphon two major issu i rate 2.5 star base unit i receiv first construct qualiti realli good button earbud cabl eartip everyth made good qualiti the aluminium case anoth pleasant bonu speak sound qualiti 's good great i felt bass weak even tweak equal laptop well phone audio especi music feel littl flat compar earphon i test have said n't mean 's bad sure accept daili use the volum control oper individu independ sourc volum 's good featur rang good i n't notic audio break walk away sourc unless i went far a compar earphon i 've test larger bluetooth rang two major issu earphon batteri life in-ear fit in-ear fit quit good it keep fall ear even tri eartip earfin i found mid-siz eartip better fit other it 's certainli manag desk top move around much they fell i walk around offic batteri life biggest disappoint the earphon get fulli charg le hour case earphon i got `` batteri level medium '' audio prompt within first half hour use i use anoth minut i got `` batteri low '' prompt within minut switch batteri complet so i could use le 1.5 hour fulli charg i 'm sure batteri issu design unit i receiv defect conclus these earphon sure potenti aforement two major issu disappoint if least good batteri life sure deserv 4.5 star
11960,Electronics_5,4,CG,origin unit defect i older model lot cheaper i go get one work the instruct clear instruct clear i told use bluetooth unit i turn unit i could turn unit i unit minut i turn unit bluetooth it mysteri i could figur turn unit i sure turn unit it definit problem unit i tri turn i use year i tell i happi purchas i would highli recommend product.great need we budget opportun use camera we bought tango work great we canon g5 tango wireless adapt we use d7000 canon a7000 we updat need update.work great work great small laptop veri conveni easi use i bought protect ipad ipad mini laptop the usb port big deal i tri laptop laptop never issu i also tri pen keyboard i n't think would
11961,Electronics_5,2,OR,i initi high hope product i htpc window medium center built hauppaug tuner one pci singl seri i think dual pciex1 model i think eventu i 'd abl stuck rout coax cabl comput abl access tuner content network it work pretti well month the first one n't work hassle-fre amazon return second one broke month the cool fan stop work hot touch make closet smell like burnt electron i 'm surpris n't catch fire sure ul list and like warranti send manufactur pay ship yawn i guess i could bought new one send old one back somewhat uneth i n't want risk hous fire anyway point i n't think could pay take one the cool fan unit loud would need tuck away main view area on hand hauppaug tuner perform flawlessli probabl year a bonu hauppaug also act ir input comput enabl easi integr evenghost autom harmoni remot a con seem hauppaug dual tuner worst signal singl slightli better hdhomerun best so hauppaug could better manag atsc signal tuner would clear winner but even low heat nois flawless oper year larg upsid bottom line i purchas consid unit
11962,Electronics_5,1,CG,i purchas year old replac older hdd came dell xp 13.0 i lot troubl drive want take back hard get work i end buy replac old one 's work flawlessli sinc i ca n't wait see new one do.it work i instal camera new macbook pro work great i bought friend like i bought second one happi i ca n't say enough i recommend product everyon i would recommend product anyon 3d printer want make good upgrad exist 3d printer.i realli like case it 's nice fit the thing i would chang backlight case bright i n't know bad design case i would recommend case i wish window i n't window case i n't know work future.thi good product it look great work great i bought wife new comput hard find usb charger i expect came mailbox i excit tri it work great i n't tri charg yet
11963,Electronics_5,5,OR,in age digit revolut metamorphos photographi ever littl reason buy analog product a product larg size cumbersom function rather take hundr photo think chang memori card limit small expens print so i buy and come i give five star will reason i realist expect i get i love photographi 's shape form again i realist expect i 'm fun stuff i 'm sentiment old day look reason peopl buy thing inflat expect get disappoint honestli photo qualiti way way much better i expect the color vivid vibrant focu realli sharp the camera simpl differ set light condit automat flash realli good job foreground light the photo small compromis i 'm will make they expens per print make preciou in day digit use click click click digit camera cellphon we take thousand photo print liter zero the photo take free n't think twice click click click with polaroid per print price tag i enjoy click `` shake like polaroid pictur '' share other it realli realli fun but i illus and i want none thi novelti special item it replac dslr point shooter compliment thu i 'm realli happi purchas buy camera realist expect sentiment guy/gal enjoy like i
11964,Electronics_5,5,CG,seagat long reliabl sourc reliabl data i use drive year never fail the drive design reliabl backup reliabl backup it hard reliabl backup custom n't know backup data i read recent data never problem i never problem i happi drive i use almost year i never issu i wish compact i would like abl backup drive event i got bad drive it would nice backup drive event drive got damag i read review say drive would last long i thought would i read review say drive would last year two i idea review bad i read review say drive would last coupl year i n't data i never issu i read mani review say drive would last year two i read mani review say drive would last year two i read mani review say drive would last year two i read mani review say drive would last year two i read mani review say drive
11965,Electronics_5,3,OR,i origin post pretti scath review dissatisfact product kooltek promptli contact replay e-mail offer full refund said i could keep cooler i promis i kept i would tri product anoth comput i exact duplic one i first instal i got time weekend revis review pro cooler instal fairli easili modif motherboard fan cool blue led con perform mediocr i 'm sure cool better stock cooler quieter sinc use mm fan run le half speed small fan stock cooler i 'm use asu motherboard am3+ socket unlik cooler i n't chanc mount back plate instal one but mount cumbersom requir get finger spot tight push spring clip i wonder heat sink compound came cooler good qualiti i terribl result first instal i use second instal i use compound i purchas awhil back it seem better qualiti it seem perform better first time well i would hope anoth cooler i paid dramat outperform one though much harder instal requir remov replac mount back plate i think cooler need refin viabl product for i recommend pay ore go better product but kudo kooltek stand behind product go extra mile make happi that went long way
11966,Electronics_5,5,CG,thi second copi item the first one comput second copi phone i took third one fourth one 's littl smaller i 'm glad i i 'm happi i i 'm fan sound qualiti speaker comput they loud speaker loud sound it 's annoy i get comput speaker work i 'm sure long i 'll wait they work great the sound qualiti great 's ok i would definit recommend anyone.thi great camera price i abl find great review i n't found good one i recommend camera anyon look great camera price.i nikon d7000 's cheaper the reason i give star len bit wide open see subject better without abil see look i littl troubl get open minut littl bit wider i happi camera would buy the qualiti good.i 've month it work great i 'm sure 's i plug connect differ router i n't tri switch router
11967,Electronics_5,4,OR,let start packag it n't say `` plu '' anywher the inform back n't alway correct it say mini-usb exampl realli micro-usb the packag look like someth 'd get airport vend machin not high end what import product it 's much lighter expect it 's good thing headphon make feel unsubstanti the diamet size silver dollar the shini black plastic look like damag easi the logo middl look like button it n't the front button easi access volum button side harder feel the blue light flash 's power it store small spiral like puzzl unravel get use overal comfort easi forget wear doe n't fall easili usb port cover littl rubber flap n't reassur most import perform bass underwhelm sound tini side connect strength good easi walk around hous lose connect you still easili hear world around normal volum batteri last long advertis charg quickli you still hear trademark `` bluetooth buzz '' sound low microphon n't good hear constantli talk louder i would phone overal i feel like solid product price will win award ... anyth probabl still great valu i feel would five-star product 30-35 's still solid option small over-ear bluetooth headphon the main downsid find unbrand version headphon amazon still prime ship
11968,Electronics_5,4,CG,mani peopl alreadi review item thought good enough howev i receiv pair headphon differ sound subwoof they sound great i pleased.i bought replac broken one i bought tv i want replac sinc tv cheap it work well seem last quit it 's easi use hold tv secur the con i 've notic small gap attach wall i n't seen action yet i would recommend anyone.i use gb12x2 year problem it light use transfer pictur laptop i year i plea the neg i power switch i charg everi day i would prefer power switch pain butt turn it seem work well gb12x2 i would recommend use gb12x2 want use laptop.i 've month n't problem the thing i realli dislik 're small i month use week n't issu
11969,Electronics_5,4,OR,i bought 8ch camera system offic our offic one level width offic foot the main nvr unit locat foot farthest camera partial wall unit farthest camera out box system easi use the screen use specifi time camera record motion cumbersom grid rectangl hour x day make mistak uncheck box thu need start the android app view camera work well desktop app if need camera need buy addit camera total pair camera system easi if need signal go cinder-block wall may want consid anoth system i one camera warehous foot away cinder block separ warehous front offic nvr i got intermitt result term signal reach nvr other review i read state replac antenna 's camera boost rang signal strength antenna 's camera twist could i pull these camera detect motion may help realiz `` motion '' anyth caus pixel chang we get fals motion alert sunlight bounc outsid nearbi move traffic reflect wall camera nearbi pick in term `` night vision '' camera work best littl bit light if i need buy system hous i would consid system
11970,Electronics_5,4,CG,i understand peopl problem instruct 's import understand get buy i use trs-80 's work perfectli it 's camera 's camera excel pictur the thing i n't like microphon i ca n't hear i 'm profession photograph i like tri use camera camera better microphone.i bought friend like i bought second one happi i ca n't say enough i happi i would recommend anyone.i like fact come recharg batteri i year old love i excit get charger last long time i realli want charger would last longer i skeptic price i went charger last long time i would say year it 's deal breaker look recharg batteri last long time 's definit worth price i think happi qualiti charger i use sever project i would recommend anyone.thi great product it 's easi setup i 've use month it 's great littl speaker i 've got desk
11971,Electronics_5,5,OR,i purchas olympu vn 6200pc year ago i decid compar newer olympu vn-722pc at time purchas i paid vn 6200pc i idea list 144.99 the vn-722pc current 53.47 so cost littl origin charg vn 6200pc what i get ad price the vn-722pc slightli bigger led screen almost doubl size old record thi make easier read set both lightweight plastic case seem sturdi enough weather roughhous usag averag person in addit menu button vn-722pc round scroll wheel make navig set easi my old record similar button instead round squar scroll wheel the vn-722pc speaker doubl size place face unit rather back like vn 6200pc plu sound come larger speaker nice crisp the newer vn-722pc microsd slot thi would help situat must lot record convent thi way bring along extra card worri record enough memori record everyth format my old record captur record window medium audio wma file format thi n't good sinc i mac person i alway convert record listen mac wherea newer vn-722pc save record mp3 file convert need yeah manual i found includ manual adequ get start i went olympu american websit download thorough digit manual final thought the two thing realli tip scale favor newer vn-722pc microsd slot save mp3
11972,Electronics_5,5,CG,i honda element inch longer origin one coupl inch long the plastic part also light easi remov plastic part still durabl i plea qualiti case the thing i would chang color cap i happi case i would recommend anyon look case protect camera provid extra storag space item i bought wife use ipad mini work perfectli she love she n't lot space store anyth ipad i n't need worri she use lot thing includ draw pictur etc she love work perfectli problem softwar even keyboard i like fact i see scroll wheel work the thing i wish audio consist ipod touch littl better i hear keyboard better audio overal great littl keyboard i use ipod iphon laptop i like small big it fit ipad perfectli i like littl bit clickwheel it littl heavi i issu great price work great great sound sound qualiti excel
11973,Electronics_5,2,OR,i want revit earli macbook pro the drive work mostli expect slower spec but instal arduou expens first drive format window softwar provid window so need use disk manag era disk renam someth meaning reformat mac o extend journal then need piec softwar like carbon copi cloner mirror exist hard disk onto new ssd ccc great softwar packag probabl anyway variou backup task n't alreadi buy add expens upgrad the provid instal guid pamphlet pictur instal desktop pictur instal laptop frame caution all gener useless macbook pro by way set pictur show sata-to-usb adapt cabl clone includ must purchas separ the instal requir 7mm 9.5mm space adapt 2.5 drive again addit purchas samsung ssd shallow origin drive the actual physic instal involv remov cover remov drive clamp old drive remov stud screw old drive put onto ssd appli spacer sure orient drive cabl connector adher seat drive still seem littl loo re-instal drive clamp replac cover the stud requir new drive make sure seat clamp whi samsung could n't spend extra .0005 includ ssd unknown so overal star drive star lack mac instal support requir accessori expens averag star review
11974,Electronics_5,5,CG,great wide angl clear sound the problem 's realli stereo pair ear bud the ear bud `` good '' sound 's clear enough tell if 're look good stereo good sound stereo want i 'd recommend look cheap stereo.i bought wife 's bedroom she love she use time i love school she love i happi i would recommend anyon i would buy if i give star i would give but i give star i like look feel product i tri get product work ipad person complaint i would recommend anyone.i use galaxi s7 it work fine easi setup i would recommend anyone.i look way put littl space backpack thi good buy the zipper bit loo need howev i plea purchas i also like way pad side pocket water bottl i put coupl extra water bottl emerg i realiz littl bulki first made life
11975,Electronics_5,5,OR,thi cpu fast amazon need way prevent oui order influenc one morn long ago i woke terribl hangov quit sure happen night upon check email morn i notic shipment notif intel core i7-3930k hexa-cor processor i realiz i must order drunken blur haze i inde rememb place kind order i shock decid go ahead let order go after i debat purchas week n't want shell dough wick cpu after i told i alreadi quad-cor 2700k overclock ghz would i need 3930k six core amaz stat but way the 2700k ghz alreadi beast i found practic i could reign handl thought i readi 3930k hexacor awesom ... well i wrong to make long stori short power pc outfit cpu liter destroy mind it far far beyond control i wrestl hour epic battl variou intens game applic certain i could reign end left quiver sweat mass blood drool spray forth profus wave i n't want go detail thing i saw cpu render thread everyth i threw billion calcul per second suffic say mortal human mind ca n't handl in summari i send back -- fast i need give star truli amaz word advic do oui think fast cpu use way prepar one --
